,description,category,label
15406,גופיית גימור מסולסל בצווארון,shirts_women,6
15407,חולצה ממשי דגם בכחול,shirts_women,6
15408,חולצת קארד מטאלית שחורה,shirts_women,6
15409,חולצה אלגנטית צווארון מכווץ והדפס באדום,shirts_women,6
15410,חולצה אלגנטית ממשי דגם בירוק,shirts_women,6
15411,נעליים שטוחות דגם בצבע בז,shoes_women,7
15412,סנדלי עקב בלוק נמוך דגם בצבע אדום,shoes_women,7
15413,סנדלי שעם במראה אבני חן,shoes_women,7
15414,נעלי ספורט,shoes_women,7
15415,סנדלי עקב בלוק רצועות,shoes_women,7
15416,סנדלי עקב בלוק,shoes_women,7
15417,סנדל עור מרופד רצועה,shoes_women,7
15418,נעלי ספורט צאנקי  בלבן,shoes_women,7
15419,מגפיים צמודים עיטור רוכסן,shoes_women,7
15420,סנדל מנוקד רצועות מוצלבות,shoes_women,7
15421,כפכפי אצבע לוגו דגם בכחול,shoes_women,7
15422,נעלי ספורט בצבע סגול בהיר מסדרת,shoes_women,7
15423,סנדל אספדריל דגם בגזרה רחבה שתי רצועות,shoes_women,7
15424,סנדלים דגם בכחול,shoes_women,7
15425,נעלי עקב דגם בצבע חום,shoes_women,7
15426,סנדלי פלטפורמה עיטור יהלומים,shoes_women,7
15427,נעלי עקב דגם רצועת אבני חן,shoes_women,7
15428,שמלה פרחונית דגם בצבע שנהב,dresses_women,2
15429,שמלת מקסי כתפיות,dresses_women,2
15430,שמלת קפלים פרחונית בשחור,dresses_women,2
15431,שמלת מקסי פרחונית,dresses_women,2
15432,שמלת מידי נשפכת,dresses_women,2
15433,שמלת מקסי שרוולים רחבים פתח קדמי וקפלים בדוגמה פרחונית,dresses_women,2
15434,שמלה כתף אחת בשילוב מלמלה,dresses_women,2
15435,שמלת סאטן בגזרת מעטפת הדפס חייתי,dresses_women,2
15436,שמלת מידי שכבות פירחונית,dresses_women,2
15437,שמלת מקסי שרוולים צווארון גבוה וחרוזים,dresses_women,2
15438,שמלת שרוול תפוח בגזרה הדוקה בצבע כחול בהיר,dresses_women,2
15439,שמלת מקסי פרחונית סיומת אחורית ארוכה,dresses_women,2
15440,שמלת מקסי במידות פטיט צווארון קולר,dresses_women,2
15441,שמלת,dresses_women,2
15442,שמלת מקסי מקושטת כתפיות,dresses_women,2
15443,שמלת מיני צמודה פרחונית כתף חשופה בגזרת פטיט,dresses_women,2
15444,שמלת מידי כתפיות ומחשוף בצורת לב,dresses_women,2
15445,שמלת טוניקה הברך שרוול קצר,dresses_women,2
15446,סוודר פליז רוכסן דגם בצבע שמנת,sweaters_women,9
15447,זקט מבודד מקולקציית דגם בצבע סגול,coats&jackets_women,1
15448,זקט דגם בגזרת בויפרנד,coats&jackets_women,1
15449,זקט שרוולי עטלף,coats&jackets_women,1
15450,זקט חום עמיד במים,coats&jackets_women,1
15451,זקט מבודד דגם בצבע שחור,coats&jackets_women,1
15452,זקט מרופד דגם בוורוד,coats&jackets_women,1
15453,זקט משבצות,coats&jackets_women,1
15454,פונצ ספורטיבי מתקפל,coats&jackets_women,1
15455,סט סריג יפיפה לפנאי פונצו ומכנס בגזרת רגל רחבה,coats&jackets_women,1
15456,זקט מרופד צווארון פרווה דגם,coats&jackets_women,1
15457,חליפת סקי מרשימה דגם בלבן,coats&jackets_women,1
15458,זקט דגם בעיצוב קלוע,coats&jackets_women,1
15459,סווצר דגם,coats&jackets_women,1
15460,זקט קורדרוי,coats&jackets_women,1
15461,מעיל בויפרנד מצמר מובחר,coats&jackets_women,1
15462,מעיל דו צדדי,coats&jackets_women,1
15463,זקט מעור מלאכותי קולר בגזרה נשפכת במידות גדולות,coats&jackets_women,1
15464,זקט יומיומי,coats&jackets_women,1
15465,זקט ורוד מוגן מים מדגם,coats&jackets_women,1
15466,סוודר מנצנץ,sweaters_women,9
15467,חולצה נוחה מאריג ריב דגם,sweaters_women,9
15468,קרדיגן דמוי תחרה באורך מידי תפרים למידות גדולות,sweaters_women,9
15469,קרדיגן בטן בדוגמת צמר שערות,sweaters_women,9
15470,סריג עדין צווארון מעוגל,sweaters_women,9
15471,,sweaters_women,9
15472,קרדיגן שרוול ארוך וכפתורים נשים בצבע שחור,sweaters_women,9
15473,קרדיגן מוברש שרוול נפוח,sweaters_women,9
15474,טוניקה אפורה מכפלת בדוגמת קשת למידות גדולות,sweaters_women,9
15475,סווצר משופשף דגם,sweaters_women,9
15476,קרדיגן מנומר בגזרה ארוכה,sweaters_women,9
15477,סוודר חיתוכים אסימטריים,sweaters_women,9
15478,סוודר דגם פסים מגוונים בצבעי בלוק,sweaters_women,9
15479,קרדיגן מכופתר בצבע שחור,sweaters_women,9
15480,קרדיגן אוברסייז מבד קשמיר בצבע בז חגורה,sweaters_women,9
15481,שמלה הדפס מנומר,sweaters_women,9
15482,קרדיגן מכופתר צווארון וי,sweaters_women,9
15483,חולצת הריון נוחה פסים,sweaters_women,9
15484,סוודר דוגמת קולור בלוק בשחור,sweaters_women,9
15485,קרדיגן קרושה,sweaters_women,9
15486,חולצת טי לוגו וינטג נוצץ,shirts_women,6
15487,חולצת גולף בהדפס חייתי שחור,shirts_women,6
15488,חולצה שוליים אסימטריים מבד רזי שחור למידות גדולות,shirts_women,6
15489,חולצת גרזי אפורה למידות גדולות מכפלת מטפחת,shirts_women,6
15490,טי מדגם,shirts_women,6
15491,חולצת טי שחורה בגזרה משוחררת לוגו,shirts_women,6
15492,חולצה אלגנטית דגם בהדפס כחול כהה,shirts_women,6
15493,חולצה פרחונית דגם בצבע כחול למידות גדולות,shirts_women,6
15494,חולצת טי שרוול ארוך,shirts_women,6
15495,חולצת טי כוכבים דגם בצבע לבן,shirts_women,6
15496,חולצה מנוקדת דגם בשחור,shirts_women,6
15497,חולצה פרחונית דגם בצבע שחור,shirts_women,6
15498,חולצה אלגנטית מנוקדת בשחור,shirts_women,6
15499,חולצת טי דגם באפור פחם,shirts_women,6
15500,סנדל סריגה,shoes_women,7
15501,נעלי שפיץ בגזרה אסימטרית רצועה אחורית,shoes_women,7
15502,פלטפורמה פתח קדמי דגם בצבע שחור,shoes_women,7
15503,מוקסינים גדילים,shoes_women,7
15504,סנדל,shoes_women,7
15505,סנדלי אצבע דגם בזהב וורוד,shoes_women,7
15506,מוקסינים דגם,shoes_women,7
15507,סנדלים שטוחים דגם בקרם,shoes_women,7
15508,כפכפי ילדים לבריכה,shoes_women,7
15509,נעלי עקב רוקי רצועה מוצלבת בצבע שחור דגם,shoes_women,7
15510,סנדל עקב בלוק ארוג מעור,shoes_women,7
15511,נעלי עקב דגם בעיצוב חלקים,shoes_women,7
15512,כפכפים עיטור חבלים,shoes_women,7
15513,נעלי קנבס שרוכים בגזרה רחבה,shoes_women,7
15514,נעלי ספורט דגם בצבעי לבן ורוד,shoes_women,7
15515,סנדלי טריז אספדריל קנבס באפור דגם,shoes_women,7
15516,נעליים שטוחות דגם בלבן,shoes_women,7
15517,סנדל מסוגנן עקב פרספקס,shoes_women,7
15518,שמלת חולצת טי בסגנון בויפרד דגם,dresses_women,2
15519,שמלת מידי פרחונית מחשוף לב בגזרת פטיט,dresses_women,2
15520,שמלת מקסי צווארון קולר בגזרת פטיט,dresses_women,2
15521,שמלת חולצת טי כיתוב,dresses_women,2
15522,שמלת מקסי גב חשוף במידת פטיט,dresses_women,2
15523,שמלת גרזי שחורה למידות גדולות סיומת מלמלה,dresses_women,2
15524,שמלת מקסי מסאטן מלמלה דגם,dresses_women,2
15525,שמלת מידי מכופתרת שרוול ארוך,dresses_women,2
15526,שמלת מעטפת שרוולי תחרה,dresses_women,2
15527,שמלת מידי בגזרת מעטפת,dresses_women,2
15528,שמלת מיני פרחונית בשחור,dresses_women,2
15529,שמלה צמודה חצי שרוול,dresses_women,2
15530,שמלת שושבינה דגם בכחול,dresses_women,2
15531,שמלת מקסי תחרה שרוולים,dresses_women,2
15532,שמלת מידי כיווצים מבד זקארד פרחוני,dresses_women,2
15533,שמלה מלמלה בקצוות,dresses_women,2
15534,שמלת מידי במידות פטיט מבד גרזי שחור פרחוני,dresses_women,2
15535,שמלת מידי בגזרת מעטפת מרקם בכחול,dresses_women,2
15536,,coats&jackets_women,1
15537,זקט אופנועים מעור צווארון דמוי פרווה מתפרק,coats&jackets_women,1
15538,,coats&jackets_women,1
15539,זקט מרופד ארוך דגם בצבע סגול,coats&jackets_women,1
15540,זקט מבודד דגם בצבע שחור,coats&jackets_women,1
15541,מעיל מעטפת כיסים,coats&jackets_women,1
15542,זקט באפקט טוויד   דגם בלבן,coats&jackets_women,1
15543,סוודר כחול נמתח דגם,sweaters_women,9
15544,סוודר גולף לחג המולד,sweaters_women,9
15545,סווטשירט דגם בצבע שחור לוגו בצבע זהב,sweaters_women,9
15546,סריג עדין צווארון עגול,sweaters_women,9
15547,סוודר כיתוב פייטים   לחג המולד,sweaters_women,9
15548,קפוצון אוברסייז מאריג מוברש,sweaters_women,9
15549,חולצה מנוקדת בשחור לבן צווארון גבוה,sweaters_women,9
15550,קרדיגן דגם בבז,sweaters_women,9
15551,חולצת סריג ירוקה דגם,shirts_women,6
15552,חולצת גרזי דגם בצבע שחור,shirts_women,6
15553,גופייה מלמלה,shirts_women,6
15554,חולצה מבד קרפ שרוולי תחרה בצבע צהוב,shirts_women,6
15555,חולצה סגולה סרט קשירה בצווארון,shirts_women,6
15556,טוניקה דגם בכחול,shirts_women,6
15557,חולצת טי דגם בלבן,shirts_women,6
15558,חולצה אלגנטית בת קיימא בכחול הדפס מנוקד,shirts_women,6
15559,חולצה אלגנטית חזית קפלים דגם באדום,shirts_women,6
15560,חולצה סגולה דגם עיניות,shirts_women,6
15561,גופיית כתפיות בעיטור דמוי פנינים בשחור,shirts_women,6
15562,חולצת סריג,shirts_women,6
15563,גופיה כתפיות דקות פנינים וחרוזים בצבע שמנת,shirts_women,6
15564,חולצה לבנה בגזרת פטיט דגם,shirts_women,6
15565,נעלי ספורט נמוכות בצבע שחור לבן,shoes_women,7
15566,סנדלים בעלי מדרס מעוצב לכף הרגל הדפס ורצועה כסופה,shoes_women,7
15567,נעלי סירה כחולות,shoes_women,7
15568,מגפונים דגם,shoes_women,7
15569,מוקסינים דגם בלבן,shoes_women,7
15570,סנדל עקב בלוק ורצועות,shoes_women,7
15571,סנדלי אלגנטיים שתי רצועות בצבע חום  ,shoes_women,7
15572,סנדל עקב נוצץ בגזרה רחבה,shoes_women,7
15573,סנדלי עקב לאירוע רצועה אחורית,shoes_women,7
15574,סנדלי אצבע דגם,shoes_women,7
15575,נעלי אספדריל רצועה אחורית וסולייה עבה בצבע אפור דגם,shoes_women,7
15576,סנדלים רצועה מקושטת באבני חן רחבה,shoes_women,7
15577,סנדלי פלטפורמה דגם בשחור,shoes_women,7
15578,כפכפי אצבע לוגו דגם בשחור,shoes_women,7
15579,נעלי עקב דגם בצבע כחול,shoes_women,7
15580,שמלת הנקה מתוך קולקציית בגדי אירועים והריון,dresses_women,2
15581,שמלה מכותנה מחוררת מידי בצבע כחול בוהק,dresses_women,2
15582,שמלת מקסי פס מותן מעוטר וצווארון גבוה,dresses_women,2
15583,שמלה דגם בלבן,dresses_women,2
15584,שמלת טי שירט ארוגה בגזרה משוחררת,dresses_women,2
15585,שמלת קומות מידי נקודות פיקה בכחול,dresses_women,2
15586,שמלת מקסי גב נשפך,dresses_women,2
15587,שמלה שחורה למידות גדולות,dresses_women,2
15588,קרדיגן כפתורים שרוול ארוך בצבע אפור,sweaters_women,9
15589,קרדיגן מקסי חגורה,sweaters_women,9
15590,קרדיגן כיסים בוורוד,sweaters_women,9
15591,סווטשירט מלאנז שרוולים נפוחים,sweaters_women,9
15592,קרדיגן קרופ מבד כפתורי פנינה,sweaters_women,9
15593,סריג שרוול תחרה,sweaters_women,9
15594,סוודר דגם,sweaters_women,9
15595,סריג שרוול סאטן בהדפס מנומר,sweaters_women,9
15596,סוודר אבני חן,sweaters_women,9
15597,סוודר צווארון גבוה דגם בכתום,sweaters_women,9
15598,קרדיגן ריב בגזרה ארוכה,sweaters_women,9
